time,DevID,Name,Description,battery_level,co2,humidity,temperature
"2025-11-24T05:58:40.083Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,482,42.5,17.4
"2025-11-24T05:58:41.082Z","24E124725E330612","Classe 3","Batiment 5",92,187,42,19.2
"2025-11-24T05:59:10.173Z","24E124725E331208","Classe 9","Batiment 5",92,450,43,16.6
"2025-11-24T05:59:13.794Z","24E124725E331241","Classe 17","Bâtiment 6",87,442,51.5,16.7
"2025-11-24T05:59:43.131Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,443,53.5,15.9
"2025-11-24T06:00:15.630Z","24E124725E330429","Labo - 10","Batiment 1",93,288,50.5,16.1
"2025-11-24T06:00:40.243Z","24E124725E330537","Infirmerie ","Batiment 3",93,361,49,15.3
"2025-11-24T06:00:42.842Z","24E124725E331335","Atelier - 7","Batiment 4",93,302,53,14.5
"2025-11-24T06:01:09.984Z","24E124725E330011","WC - 12","Batiment 1",93,578,54,16.8
"2025-11-24T06:01:11.102Z","24E124725E338893","Direction - 26","Batiment 3",93,376,46,15.4
"2025-11-24T06:02:11.071Z","24E124725E330668","Sanitaire 23","Batiment 3",99,438,43.5,17.7
"2025-11-24T06:02:39.223Z","24E124725E338876","Secretariat - 25","Batiment 3",93,434,44,16.5
"2025-11-24T06:03:09.634Z","24E124725E333857","S T P ","Batiment 3",93,436,44.5,16.3
"2025-11-24T06:03:36.800Z","24E124725E336493","Dépot 5","Bâtiment 6",88,344,52,15.7
"2025-11-24T06:04:09.014Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,286,46.5,17.8
"2025-11-24T06:04:40.061Z","24E124725E330652","Gardien - 29","Batiment 3",93,419,47,15.9
"2025-11-24T06:04:43.213Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,302,39,19.9
"2025-11-24T06:05:11.702Z","24E124725E332014","Degagement - 15","Batiment 3",93,273,49.5,14.4
"2025-11-24T06:05:13.453Z","24E124725E339027","Classe 16","Bâtiment 6",87,433,45.5,15.4
"2025-11-24T06:05:40.203Z","24E124725E331262","Classe 12","Batiment 5",92,420,42,17.7
"2025-11-24T06:05:42.393Z","24E124725E331454","Cantine","Batiment 1",93,403,48,16.5
"2025-11-24T06:06:10.211Z","24E124725E330593","Classe 10","Batiment 5",92,389,34,22.4
"2025-11-24T06:06:40.523Z","24E124725E339012","Conseiller - 18","Batiment 3",93,376,42,16.7
"2025-11-24T06:07:07.400Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,508,46,18.9
"2025-11-24T06:07:13.090Z","24E124725E330837","Classe 5","Batiment 5",92,525,45,17.3
"2025-11-24T06:07:40.403Z","24E124725E331500","Labo - 8","Batiment 1",93,420,44,19.1
"2025-11-24T06:08:44.573Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,402,46,15.9
"2025-11-24T06:09:11.033Z","24E124725E331618","Classe 1","Batiment 5",92,433,50,16.6
"2025-11-24T06:09:11.676Z","24E124725E330689","Plonge","Batiment 2",99,184,55,14.9
"2025-11-24T06:09:40.243Z","24E124725E331392","Salle des profs","Batiment 3",93,395,47,16.3
"2025-11-24T06:10:07.772Z","24E124725E330302","Classe 19","Bâtiment 6",87,461,47,16.9
"2025-11-24T06:10:09.114Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,428,51,15.8
"2025-11-24T06:10:11.011Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,428,51.5,16.1
"2025-11-24T06:10:11.702Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,245,53.5,14.1
"2025-11-24T06:10:37.602Z","24E124725E331437","Classe 8","Batiment 5",99,354,46.5,16.4
"2025-11-24T06:10:41.333Z","24E124725E331502","WC - 11","Batiment 1",93,383,47,19.4
"2025-11-24T06:11:08.201Z","24E124725E331914","Orientation ","Batiment 3",93,389,50,17.6
"2025-11-24T06:11:11.712Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,46,15.6
"2025-11-24T06:11:13.272Z","24E124725E331504","Préau","Batiment 2",99,284,62,11.8
"2025-11-24T06:11:42.202Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,393,49,16.1
"2025-11-24T06:12:34.602Z","24E124725E338938","Lingerie ","Batiment 3",93,533,49.5,16.6
"2025-11-24T06:12:42.573Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,472,50.5,17.2
"2025-11-24T06:13:04.730Z","24E124725E330658","Classe 30","Batiment 2",98,406,37.5,19.8
"2025-11-24T06:13:38.332Z","24E124725E333932","Classe 4","Bâtiment 5",92,678,48.5,16
"2025-11-24T06:13:39.192Z","24E124725E332202","Classe 18","Bâtiment 6",87,458,58,13.3
"2025-11-24T06:14:10.621Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,429,45,17.1
"2025-11-24T06:14:42.331Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,406,44.5,18.2
"2025-11-24T06:15:09.073Z","24E124725E338930","Couloir bureaux","Batiment 3",99,431,41.5,17.7
"2025-11-24T06:15:09.981Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,410,52.5,15.4
"2025-11-24T06:15:11.723Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,224,49,15.6
"2025-11-24T06:15:13.972Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,496,54.5,15.4
"2025-11-24T06:15:42.322Z","24E124725E331967","Classe 23","Bâtiment 6",87,422,46,17.1
"2025-11-24T06:16:37.830Z","24E124725E331405","Cuisine ","Batiment 2",99,470,51.5,16.1
"2025-11-24T06:16:38.052Z","24E124725E330535","Gestion - 30","Batiment 3",93,429,59.5,10.2
"2025-11-24T06:16:39.232Z","24E124725E330680","Classe 21","Bâtiment 6",86,519,41,19.1
"2025-11-24T06:17:10.044Z","24E124725E335373","Classe 2","Batiment 5",92,411,47.5,16.1
"2025-11-24T06:18:09.602Z","24E124725E331267","Entrée - 18","Batiment 2",99,525,48,17.7
"2025-11-24T06:18:44.071Z","24E124725E338949","Salle 31 ","Batiment 1",93,461,48,16.9
"2025-11-24T06:19:07.591Z","24E124725E330344","Sanitaire 22","Batiment 3",99,485,52,16.2
"2025-11-24T06:19:39.561Z","24E124725E335870","Classe 13","Batiment 5",92,393,42.5,18.1
"2025-11-24T06:19:46.095Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,224,47,17.3
"2025-11-24T06:20:08.571Z","24E124725E331396","Salle 34","Batiment 1",99,397,48,16.7
"2025-11-24T06:20:13.760Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,319,54.5,12.4
"2025-11-24T06:21:08.603Z","24E124725E331912","Classe 11","Batiment 5",99,394,40.5,18.5
"2025-11-24T06:21:10.243Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,352,72,15
"2025-11-24T06:22:10.700Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,381,51.5,16.1
"2025-11-24T06:22:10.811Z","24E124725E331230","Soins","Batiment 3",93,304,47.5,15.8
"2025-11-24T06:22:40.724Z","24E124725E335166","Depot 9","Batiment 5",99,277,50,14.9
"2025-11-24T06:22:43.361Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,47.5,16.9
"2025-11-24T06:24:06.841Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,427,44.5,17.6
"2025-11-24T06:24:07.061Z","24E124725E336069","Salle 33","Batiment 1",93,337,46,18.6
"2025-11-24T06:24:39.225Z","24E124725E331398","Labo - 6","Batiment 1",93,387,55.5,15.3
"2025-11-24T06:24:41.112Z","24E124725E336062","Reserve 6","Batiment 2",99,416,31,25.2
"2025-11-24T06:24:42.932Z","24E124725E336091","Salle 32","Batiment 1",93,377,27.5,28.7
"2025-11-24T06:25:07.612Z","24E124725E331960","Classe 22","Bâtiment 6",88,169,46,17.4
"2025-11-24T06:25:10.193Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,476,56.5,14.4
"2025-11-24T06:25:10.320Z","24E124725E330736","Salle étude 1","Batiment 8",98,298,50.5,15.5
"2025-11-24T06:25:40.083Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,430,46,18.2
"2025-11-24T06:25:40.609Z","24E124725E330286","Classe 7","Batiment 5",93,321,44,16.3
"2025-11-24T06:26:07.742Z","24E124725E330532","Reserve - 11","Batiment 2",99,379,50.5,16.3
"2025-11-24T06:26:09.263Z","24E124725E331496","Classe 14","Batiment 5",93,457,44,17.1
"2025-11-24T06:26:37.743Z","24E124725E330620","Degagement 3 - 2","Batiment 2",99,383,44,16.8
"2025-11-24T06:27:09.631Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,425,49,16.3
"2025-11-24T06:27:09.740Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,440,49.5,16.7
"2025-11-24T06:27:10.305Z","24E124725E331183","WC Personnel -- 20","Batiment 2",99,374,53,16.3
"2025-11-24T06:27:39.670Z","24E124725E330953","CDI","Batiment 3",93,428,46,15.6
"2025-11-24T06:28:37.372Z","24E124725E330612","Classe 3","Batiment 5",92,205,42.5,19.2
"2025-11-24T06:28:38.711Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,472,43,17.3
"2025-11-24T06:28:41.693Z","24E124725E331366","Classe 6","Batiment 5",93,358,43,16.8
"2025-11-24T06:29:12.121Z","24E124725E331208","Classe 9","Batiment 5",92,446,42.5,16.9
"2025-11-24T06:29:13.051Z","24E124725E331241","Classe 17","Bâtiment 6",87,437,48.5,18.2
"2025-11-24T06:29:39.960Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,444,53.5,15.9
"2025-11-24T06:30:11.500Z","24E124725E330429","Labo - 10","Batiment 1",93,277,50.5,16.1
"2025-11-24T06:30:41.232Z","24E124725E330537","Infirmerie ","Batiment 3",93,369,48.5,16
"2025-11-24T06:30:47.013Z","24E124725E331335","Atelier - 7","Batiment 4",93,294,53,14.5
"2025-11-24T06:31:10.159Z","24E124725E338893","Direction - 26","Batiment 3",93,425,48.5,15.6
"2025-11-24T06:31:11.853Z","24E124725E330011","WC - 12","Batiment 1",93,549,53.5,16.9
"2025-11-24T06:32:13.702Z","24E124725E330668","Sanitaire 23","Batiment 3",99,446,45,17.6
"2025-11-24T06:32:39.838Z","24E124725E338876","Secretariat - 25","Batiment 3",93,460,46,17.1
"2025-11-24T06:33:09.352Z","24E124725E333857","S T P ","Batiment 3",93,469,46,16.6
"2025-11-24T06:33:40.012Z","24E124725E336493","Dépot 5","Bâtiment 6",88,427,52.5,15.8
"2025-11-24T06:34:10.292Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,278,46.5,18
"2025-11-24T06:34:40.794Z","24E124725E330652","Gardien - 29","Batiment 3",93,423,47,15.9
"2025-11-24T06:35:12.590Z","24E124725E332014","Degagement - 15","Batiment 3",93,266,50,14.3
"2025-11-24T06:35:13.363Z","24E124725E339027","Classe 16","Bâtiment 6",87,445,45.5,16
"2025-11-24T06:35:38.050Z","24E124725E331262","Classe 12","Batiment 5",92,439,43.5,17.6
"2025-11-24T06:35:43.653Z","24E124725E331454","Cantine","Batiment 1",93,412,49,16.7
"2025-11-24T06:36:09.132Z","24E124725E330593","Classe 10","Batiment 5",92,395,34,22.4
"2025-11-24T06:36:39.366Z","24E124725E339012","Conseiller - 18","Batiment 3",93,393,42.5,16.8
"2025-11-24T06:37:07.502Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,539,46,19.2
"2025-11-24T06:37:13.600Z","24E124725E330837","Classe 5","Batiment 5",92,528,45,17.3
"2025-11-24T06:37:37.692Z","24E124725E331500","Labo - 8","Batiment 1",93,398,44,19.1
"2025-11-24T06:38:42.171Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,389,43.5,17.4
"2025-11-24T06:39:11.870Z","24E124725E330689","Plonge","Batiment 2",99,189,55.5,14.9
"2025-11-24T06:39:14.644Z","24E124725E331618","Classe 1","Batiment 5",92,445,49,17.3
"2025-11-24T06:39:44.082Z","24E124725E331392","Salle des profs","Batiment 3",93,430,47.5,17
"2025-11-24T06:40:09.362Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,437,52,16.1
"2025-11-24T06:40:10.213Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,421,51,15.5
"2025-11-24T06:40:10.296Z","24E124725E330302","Classe 19","Bâtiment 6",87,442,45,18.1
"2025-11-24T06:40:10.511Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,204,53,14.1
"2025-11-24T06:40:41.032Z","24E124725E331437","Classe 8","Batiment 5",99,378,46,17
"2025-11-24T06:40:41.213Z","24E124725E331502","WC - 11","Batiment 1",93,413,47,19.5
"2025-11-24T06:41:06.833Z","24E124725E331914","Orientation ","Batiment 3",93,395,50,17.7
"2025-11-24T06:41:10.059Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,54.5,14.2
"2025-11-24T06:41:10.931Z","24E124725E331504","Préau","Batiment 2",99,274,62,11.8
"2025-11-24T06:41:41.347Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,415,49,16.4
"2025-11-24T06:42:35.742Z","24E124725E338938","Lingerie ","Batiment 3",93,378,47.5,17.7
"2025-11-24T06:42:43.522Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,465,50.5,17.3
"2025-11-24T06:43:06.711Z","24E124725E330658","Classe 30","Batiment 2",98,423,37.5,19.8
"2025-11-24T06:43:40.461Z","24E124725E333932","Classe 4","Bâtiment 5",92,676,45.5,17.8
"2025-11-24T06:43:42.584Z","24E124725E332202","Classe 18","Bâtiment 6",87,457,57.5,13.3
"2025-11-24T06:44:07.020Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,433,47.5,17.4
"2025-11-24T06:44:39.581Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,420,44.5,18.2
"2025-11-24T06:45:09.632Z","24E124725E338930","Couloir bureaux","Batiment 3",99,436,42.5,18
"2025-11-24T06:45:10.352Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,224,49,15.6
"2025-11-24T06:45:11.703Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,387,54,15.3
"2025-11-24T06:45:12.102Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,509,55,15.3
"2025-11-24T06:45:42.503Z","24E124725E331967","Classe 23","Bâtiment 6",87,422,45.5,17.5
"2025-11-24T06:46:38.141Z","24E124725E330680","Classe 21","Bâtiment 6",86,546,41,19
"2025-11-24T06:46:38.983Z","24E124725E331405","Cuisine ","Batiment 2",99,482,53,17
"2025-11-24T06:46:39.861Z","24E124725E330535","Gestion - 30","Batiment 3",93,421,59.5,10.2
"2025-11-24T06:47:13.813Z","24E124725E335373","Classe 2","Batiment 5",92,419,45.5,17.6
"2025-11-24T06:48:10.371Z","24E124725E331267","Entrée - 18","Batiment 2",99,543,47,18
"2025-11-24T06:48:42.412Z","24E124725E338949","Salle 31 ","Batiment 1",93,457,48,16.9
"2025-11-24T06:49:07.342Z","24E124725E330344","Sanitaire 22","Batiment 3",99,413,49,16.5
"2025-11-24T06:49:36.215Z","24E124725E335870","Classe 13","Batiment 5",92,421,42.5,18.6
"2025-11-24T06:49:45.734Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,219,47,17.9
"2025-11-24T06:50:11.194Z","24E124725E331396","Salle 34","Batiment 1",99,392,47.5,16.9
"2025-11-24T06:50:13.499Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,329,56,12.3
"2025-11-24T06:51:10.351Z","24E124725E331912","Classe 11","Batiment 5",99,391,40,19.1
"2025-11-24T06:51:10.501Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,347,72,15
"2025-11-24T06:52:09.415Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,375,52,16.1
"2025-11-24T06:52:09.491Z","24E124725E331230","Soins","Batiment 3",93,317,46.5,16.9
"2025-11-24T06:52:38.980Z","24E124725E335166","Depot 9","Batiment 5",99,274,50,14.9
"2025-11-24T06:52:39.540Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,47.5,17.2
"2025-11-24T06:54:08.581Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,426,44.5,17.6
"2025-11-24T06:54:09.442Z","24E124725E336069","Salle 33","Batiment 1",93,327,46,18.6
"2025-11-24T06:54:38.049Z","24E124725E331398","Labo - 6","Batiment 1",93,400,55.5,15.3
"2025-11-24T06:54:40.390Z","24E124725E336062","Reserve 6","Batiment 2",99,458,32,24.5
"2025-11-24T06:54:44.701Z","24E124725E336091","Salle 32","Batiment 1",93,342,27.5,28.7
"2025-11-24T06:55:07.059Z","24E124725E331960","Classe 22","Bâtiment 6",88,167,46,17.4
"2025-11-24T06:55:07.695Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,479,56.5,14.5
"2025-11-24T06:55:10.553Z","24E124725E330736","Salle étude 1","Batiment 8",98,301,52,15.6
"2025-11-24T06:55:40.939Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,473,45,18.3
"2025-11-24T06:55:42.643Z","24E124725E330286","Classe 7","Batiment 5",93,339,42.5,17.8
"2025-11-24T06:56:09.259Z","24E124725E330532","Reserve - 11","Batiment 2",99,385,56,16.8
"2025-11-24T06:56:10.178Z","24E124725E331496","Classe 14","Batiment 5",93,464,44.5,17.4
"2025-11-24T06:56:36.491Z","24E124725E330620","Degagement 3 - 2","Batiment 2",99,373,44,16.8
"2025-11-24T06:57:07.710Z","24E124725E331183","WC Personnel -- 20","Batiment 2",99,348,52.5,16.3
"2025-11-24T06:57:08.133Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,442,48.5,17.2
"2025-11-24T06:57:41.623Z","24E124725E330953","CDI","Batiment 3",93,424,46,15.7
"2025-11-24T06:58:37.932Z","24E124725E330210","Vie scolaire - 3","Batiment 4",99,486,44,17.1
"2025-11-24T06:58:40.883Z","24E124725E330612","Classe 3","Batiment 5",92,204,42.5,19.2
"2025-11-24T06:58:42.230Z","24E124725E331366","Classe 6","Batiment 5",93,363,43,16.9
"2025-11-24T06:59:12.097Z","24E124725E331241","Classe 17","Bâtiment 6",87,451,48,18.5
"2025-11-24T06:59:12.169Z","24E124725E331208","Classe 9","Batiment 5",92,443,42.5,17.1
"2025-11-24T06:59:43.757Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,445,53.5,15.9
"2025-11-24T07:00:15.091Z","24E124725E330429","Labo - 10","Batiment 1",93,278,50.5,16.1
"2025-11-24T07:00:41.271Z","24E124725E330537","Infirmerie ","Batiment 3",93,370,47.5,16.7
"2025-11-24T07:00:45.121Z","24E124725E331335","Atelier - 7","Batiment 4",93,294,53,14.5
"2025-11-24T07:01:09.302Z","24E124725E338893","Direction - 26","Batiment 3",93,402,49.5,15.8
"2025-11-24T07:02:11.573Z","24E124725E330668","Sanitaire 23","Batiment 3",99,464,45,17.6
"2025-11-24T07:02:39.822Z","24E124725E338876","Secretariat - 25","Batiment 3",93,463,46,17.6
"2025-11-24T07:03:10.671Z","24E124725E333857","S T P ","Batiment 3",93,462,47.5,17
"2025-11-24T07:03:39.055Z","24E124725E336493","Dépot 5","Bâtiment 6",88,405,53,15.7
"2025-11-24T07:04:10.059Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,282,46.5,18.1
"2025-11-24T07:04:40.064Z","24E124725E330652","Gardien - 29","Batiment 3",93,413,47,15.9
"2025-11-24T07:04:40.146Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,333,41,19.4
"2025-11-24T07:05:13.624Z","24E124725E332014","Degagement - 15","Batiment 3",93,279,52,15.7
"2025-11-24T07:05:14.234Z","24E124725E339027","Classe 16","Bâtiment 6",87,432,44,18.3
"2025-11-24T07:05:38.490Z","24E124725E331262","Classe 12","Batiment 5",92,443,43.5,18
"2025-11-24T07:05:42.402Z","24E124725E331454","Cantine","Batiment 1",93,407,48.5,17.1
"2025-11-24T07:06:06.973Z","24E124725E330593","Classe 10","Batiment 5",92,412,34.5,22.3
"2025-11-24T07:06:41.254Z","24E124725E339012","Conseiller - 18","Batiment 3",93,393,43,17.1
"2025-11-24T07:07:07.760Z","24E124725E330145","Reserve - 9 ","Batiment 2",99,554,45.5,19.7
"2025-11-24T07:07:13.801Z","24E124725E330837","Classe 5","Batiment 5",92,550,45,17.3
"2025-11-24T07:07:38.761Z","24E124725E331500","Labo - 8","Batiment 1",93,404,44,19.1
"2025-11-24T07:08:43.323Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,381,42,18.3
"2025-11-24T07:09:09.611Z","24E124725E330689","Plonge","Batiment 2",99,213,59.5,15.1
"2025-11-24T07:09:13.494Z","24E124725E331618","Classe 1","Batiment 5",92,474,49,18
"2025-11-24T07:09:43.553Z","24E124725E331392","Salle des profs","Batiment 3",93,408,48,17.4
"2025-11-24T07:10:09.753Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,469,51.5,15.2
"2025-11-24T07:10:10.310Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",88,431,52,16.1
"2025-11-24T07:10:10.515Z","24E124725E330302","Classe 19","Bâtiment 6",87,443,44,18.9
"2025-11-24T07:10:13.295Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,236,53,14.1
"2025-11-24T07:10:39.493Z","24E124725E331437","Classe 8","Batiment 5",99,366,46,17.3
"2025-11-24T07:10:43.974Z","24E124725E331502","WC - 11","Batiment 1",93,397,47,19.5
"2025-11-24T07:11:09.934Z","24E124725E331914","Orientation ","Batiment 3",93,398,50,17.7
"2025-11-24T07:11:11.281Z","24E124725E331504","Préau","Batiment 2",99,295,62,11.8
"2025-11-24T07:11:12.464Z","24E124725E331515","Salle de réunion","Batiment 3",96,10000,54.5,14.6
"2025-11-24T07:11:41.443Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,437,50.5,16.4
"2025-11-24T07:12:42.643Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,458,50.5,17.3
"2025-11-24T07:13:06.582Z","24E124725E330658","Classe 30","Batiment 2",98,436,37.5,19.8
"2025-11-24T07:13:39.322Z","24E124725E332202","Classe 18","Bâtiment 6",87,422,55.5,14.5
"2025-11-24T07:13:40.052Z","24E124725E333932","Classe 4","Bâtiment 5",92,693,44,18.4
"2025-11-24T07:14:06.690Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,456,46.5,17.7
"2025-11-24T07:14:40.582Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,413,45,18.2
"2025-11-24T07:15:09.059Z","24E124725E330455","Degagement 4 - 2","Batiment 2",100,203,49,15.7
"2025-11-24T07:15:10.592Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,408,52.5,15.8
"2025-11-24T07:15:10.781Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,506,55.5,15.2
"2025-11-24T07:15:12.282Z","24E124725E338930","Couloir bureaux","Batiment 3",99,431,42.5,18.3
"2025-11-24T07:15:39.054Z","24E124725E331967","Classe 23","Bâtiment 6",87,428,45.5,17.8
"2025-11-24T07:16:39.275Z","24E124725E330680","Classe 21","Bâtiment 6",86,536,41.5,19
"2025-11-24T07:16:41.400Z","24E124725E331405","Cuisine ","Batiment 2",99,711,67,17.5
"2025-11-24T07:17:11.373Z","24E124725E335373","Classe 2","Batiment 5",92,421,42.5,19.2
"2025-11-24T07:18:12.050Z","24E124725E331267","Entrée - 18","Batiment 2",99,567,43.5,18.1
"2025-11-24T07:18:39.491Z","24E124725E338949","Salle 31 ","Batiment 1",93,455,48,16.9
"2025-11-24T07:19:10.483Z","24E124725E330344","Sanitaire 22","Batiment 3",99,379,49,16.6
"2025-11-24T07:19:37.803Z","24E124725E335870","Classe 13","Batiment 5",92,426,42,19.1
"2025-11-24T07:19:41.592Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,224,46.5,18.5
"2025-11-24T07:20:12.103Z","24E124725E331396","Salle 34","Batiment 1",99,381,47.5,17.1
"2025-11-24T07:21:08.720Z","24E124725E331912","Classe 11","Batiment 5",99,402,39.5,19.6
"2025-11-24T07:21:10.412Z","24E124725E331314","Vestiaire 6","Bâtiment 6",88,456,72,15
"2025-11-24T07:22:11.580Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,384,52.5,16.1
"2025-11-24T07:22:11.656Z","24E124725E331230","Soins","Batiment 3",93,317,45.5,17.7
"2025-11-24T07:22:39.221Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,46,18.1
